MOST_SEVERE_INJURY,RD_NO,CRASH_DATE_EST_I,POSTED_SPEED_LIMIT,TRAFFIC_CONTROL_DEVICE,DEVICE_CONDITION,WEATHER_CONDITION,LIGHTING_CONDITION,FIRST_CRASH_TYPE,TRAFFICWAY_TYPE,LANE_CNT,ALIGNMENT,ROADWAY_SURFACE_COND,ROAD_DEFECT,CRASH_TYPE,INTERSECTION_RELATED_I,NOT_RIGHT_OF_WAY_I,HIT_AND_RUN_I,PRIM_CONTRIBUTORY_CAUSE,SEC_CONTRIBUTORY_CAUSE,BEAT_OF_OCCURRENCE,PHOTOS_TAKEN_I,STATEMENTS_TAKEN_I,DOORING_I,WORK_ZONE_I,WORK_ZONE_TYPE,WORKERS_PRESENT_I,NUM_UNITS,INJURIES_TOTAL,INJURIES_FATAL,INJURIES_INCAPACITATING,INJURIES_NON_INCAPACITATING,INJURIES_REPORTED_NOT_EVIDENT,INJURIES_NO_INDICATION,INJURIES_UNKNOWN,CRASH_HOUR,CRASH_DAY_OF_WEEK,CRASH_MONTH,LATITUDE,LONGITUDE
2,438552,-1,35,1,2,0,3,14,5,-1,0,0,-1,1,1,-1,-1,16,-1,911,-1,-1,-1,-1,-1,-1,2,3,0,0,3,0,1,0,20,1,9,41.82602663,-87.68475897
0,438405,-1,20,0,0,0,0,11,5,-1,0,0,0,1,-1,-1,1,10,-1,421,-1,-1,-1,-1,-1,-1,3,0,0,0,0,0,3,0,19,1,9,41.7558924,-87.56252665
0,439256,-1,30,-1,-1,0,2,7,5,-1,0,0,0,0,-1,-1,-1,-1,-1,532,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,1,0,19,1,9,41.67087508,-87.62021754
0,438375,-1,30,2,2,0,3,7,2,2,0,0,0,0,-1,-1,-1,22,-1,511,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,1,0,19,1,9,41.71278922,-87.62031708
0,439552,-1,30,1,2,0,1,10,2,-1,0,0,-1,0,-1,-1,-1,0,0,634,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,2,0,19,1,9,41.73604849,-87.62899487
0,438380,-1,30,1,2,0,4,10,5,2,0,0,-1,0,1,-1,-1,18,0,2514,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,3,0,19,1,9,41.92764768,-87.76626652
0,438371,-1,30,1,2,0,4,7,5,2,0,0,0,0,-1,-1,1,0,-1,111,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,1,0,19,1,9,41.8843671,-87.63086059
3,438369,-1,30,0,0,0,4,9,5,2,0,0,0,1,-1,-1,-1,0,-1,1211,-1,-1,-1,-1,-1,-1,2,1,0,1,0,0,1,0,19,1,9,41.9000961,-87.69695855
0,438263,-1,30,0,0,0,1,10,5,2,0,0,0,0,-1,-1,-1,0,0,412,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,2,0,19,1,9,41.73682263,-87.58578342
0,438345,-1,30,1,2,0,3,10,5,4,0,0,0,0,1,-1,1,18,0,815,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,2,0,19,1,9,41.8005277,-87.72351928
0,438324,-1,30,1,2,0,1,10,5,4,0,0,0,0,1,-1,1,18,16,1411,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,3,0,18,1,9,41.93221699,-87.68803328
0,515481,-1,30,1,2,0,2,14,5,-1,0,0,0,0,1,-1,1,23,-1,1834,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,2,0,18,1,9,41.88864777,-87.62068421
0,438334,-1,30,0,0,0,1,12,5,-1,0,0,0,0,-1,-1,1,0,-1,1732,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,3,0,18,1,9,41.94246499,-87.71274985
0,438330,-1,30,0,0,0,1,10,5,-1,0,0,0,0,-1,-1,-1,18,0,1624,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,2,0,18,1,9,41.95322816,-87.77195585
0,438312,-1,30,0,1,0,1,12,5,-1,0,0,0,0,-1,-1,-1,22,-1,2411,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,2,0,18,1,9,42.01527463,-87.69036495
0,438291,-1,30,0,0,0,1,14,5,2,0,0,-1,1,1,-1,-1,11,-1,1411,-1,1,-1,-1,-1,-1,2,0,0,0,0,0,2,0,18,1,9,41.93923591,-87.70581111
0,438296,-1,35,0,0,0,1,14,2,4,0,0,0,1,-1,-1,-1,-1,-1,835,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,3,0,18,1,9,41.73546153,-87.69287644
0,438332,-1,30,-1,-1,-1,-1,14,5,-1,0,-1,-1,0,1,-1,-1,23,0,1433,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,2,0,18,1,9,41.90358546,-87.65946439
0,451008,-1,15,0,0,0,3,7,0,1,0,0,0,0,-1,-1,1,0,0,2412,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,1,0,18,1,9,42.00002207,-87.69741712
0,438219,-1,30,1,2,0,1,7,3,4,0,0,0,0,-1,-1,1,0,0,131,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,1,0,18,1,9,41.86717491,-87.62756694
0,438278,-1,30,0,0,0,1,7,5,2,0,0,0,0,-1,-1,1,0,0,1822,1,-1,-1,-1,-1,-1,4,0,0,0,0,0,2,0,18,1,9,41.898336,-87.64386346
0,438279,-1,30,0,0,0,1,12,2,-1,0,0,0,1,-1,-1,1,0,0,1733,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,4,0,18,1,9,41.94673627,-87.70842598
2,438273,-1,30,1,2,0,1,0,2,0,0,0,0,1,1,-1,-1,6,26,215,-1,-1,-1,-1,-1,-1,2,4,0,0,4,0,0,0,18,1,9,41.81643881,-87.6295866
0,439700,-1,30,-1,0,-1,-1,7,5,-1,0,-1,-1,0,-1,-1,1,0,-1,1925,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,1,0,18,1,9,41.94354989,-87.64666895
0,438902,1,30,-1,-1,-1,-1,0,5,2,0,-1,-1,0,1,-1,-1,-1,-1,322,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,2,0,18,1,9,41.76910398,-87.62509228
-1,438441,-1,25,0,0,0,1,7,6,1,0,0,0,0,-1,-1,1,0,0,1712,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,18,1,9,41.97222226,-87.71484107
-1,438268,-1,35,1,1,0,1,0,5,-1,0,0,-1,1,1,-1,-1,0,-1,1523,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17,1,9,41.88239319,-87.7552877
0,438321,-1,30,0,0,0,1,10,5,2,0,-1,-1,0,-1,-1,-1,18,18,1922,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,2,0,17,1,9,41.94996117,-87.67567113
-1,438262,-1,30,1,-1,0,1,14,6,4,0,0,0,1,1,-1,-1,21,0,121,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17,1,9,41.88454722,-87.64120094
0,438224,-1,30,0,0,0,1,7,6,1,0,0,0,1,-1,-1,-1,25,15,1112,-1,-1,-1,-1,-1,-1,3,0,0,0,0,0,1,0,17,1,9,41.89364798,-87.72344034
0,439685,-1,30,0,0,0,1,0,5,-1,0,0,0,0,1,-1,1,0,-1,2524,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,2,0,17,1,9,41.9246824,-87.71950184
0,438419,-1,20,0,0,0,3,7,6,-1,0,0,-1,0,-1,-1,1,0,0,1115,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,1,0,17,1,9,41.87963224,-87.72727839
1,438220,-1,30,2,2,0,1,0,2,2,0,0,0,1,1,-1,-1,6,16,923,-1,-1,-1,-1,-1,-1,2,1,0,0,0,1,4,0,17,1,9,41.79398135,-87.68414174
0,438192,-1,0,0,0,0,1,11,5,2,0,0,0,0,-1,-1,-1,8,8,1821,-1,1,-1,-1,-1,-1,2,0,0,0,0,0,3,0,17,1,9,41.90704831,-87.64074475
0,438176,-1,30,0,0,0,1,10,7,0,0,0,0,0,-1,-1,1,20,-1,1822,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,2,0,17,1,9,41.90382523,-87.64328636
0,438328,-1,25,1,2,0,1,14,8,2,0,0,0,0,1,-1,-1,0,-1,1935,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,2,0,17,1,9,41.92621869,-87.63137196
0,438182,1,10,0,0,0,1,7,7,1,0,0,0,0,-1,-1,1,0,0,1724,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,1,0,17,1,9,41.9611441,-87.69770153
0,438185,-1,30,0,0,0,1,14,5,4,0,0,0,1,1,-1,-1,17,-1,1235,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,3,0,17,1,9,41.85423024,-87.64639162
0,438215,-1,30,0,0,0,1,7,6,1,0,-1,-1,0,-1,-1,-1,11,11,1924,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,5,0,17,1,9,41.945832,-87.65080245
0,438138,-1,35,0,0,0,1,10,5,2,0,0,0,0,-1,-1,-1,18,-1,2012,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,2,0,17,1,9,41.97659264,-87.66855724
0,440594,-1,1,0,0,0,1,14,5,-1,0,0,0,0,-1,-1,-1,0,-1,1924,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,2,0,17,1,9,41.9464848,-87.66172598
0,439909,-1,30,2,2,0,1,8,5,2,0,0,0,0,1,-1,-1,2,-1,2413,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,2,0,17,1,9,41.9942042,-87.6770821
0,439682,-1,0,0,0,0,1,7,-1,1,0,0,0,0,-1,-1,1,0,0,234,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,2,0,17,1,9,41.79834604,-87.59190249
0,438231,-1,30,1,2,0,1,14,2,3,0,0,-1,0,1,-1,-1,17,11,1932,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,2,0,17,1,9,41.93231965,-87.66824339
0,438179,-1,30,2,2,0,1,10,6,1,0,0,0,0,-1,-1,-1,18,0,1921,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,2,0,17,1,9,41.94485902,-87.68416586
0,438144,-1,30,1,2,0,1,2,12,2,0,0,0,1,1,-1,-1,0,0,914,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,1,0,17,1,9,41.85274018,-87.63214656
1,438136,-1,35,-1,-1,0,1,0,5,2,0,0,0,1,1,-1,-1,0,0,715,-1,-1,-1,-1,-1,-1,2,1,0,0,0,1,1,0,16,1,9,41.79029497,-87.664635
0,440853,-1,35,1,2,0,1,14,5,-1,0,0,-1,0,1,-1,-1,0,0,225,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,2,0,16,1,9,41.80186816,-87.624417
0,438201,-1,30,1,2,0,1,10,3,-1,0,0,0,0,-1,-1,-1,0,0,735,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,3,0,16,1,9,41.76522387,-87.66395579
0,438193,-1,30,0,0,0,1,10,2,2,0,0,0,0,-1,-1,-1,0,-1,2012,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,2,0,16,1,9,41.98957897,-87.6700083
0,438160,-1,30,2,2,0,1,10,2,4,0,0,0,0,1,-1,-1,18,-1,1833,1,-1,-1,-1,-1,-1,2,0,0,0,0,0,2,0,16,1,9,41.89661584,-87.62473177
0,438249,-1,30,0,0,0,1,7,2,-1,0,0,0,0,-1,-1,1,0,-1,212,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,1,0,16,1,9,41.82479345,-87.60478821
0,438245,-1,30,-1,-1,-1,1,10,5,-1,0,-1,-1,0,-1,-1,1,18,16,1923,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,2,0,16,1,9,41.94719294,-87.6631218
0,438154,-1,30,1,2,0,1,12,2,2,0,0,-1,0,-1,-1,0,22,-1,1513,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,4,0,16,1,9,41.88020578,-87.77407262
0,438145,-1,35,0,0,0,1,12,5,-1,0,0,0,0,-1,-1,-1,0,-1,1613,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,2,0,16,1,9,41.98187623,-87.78790055
0,438206,-1,30,0,0,0,1,7,6,1,0,0,0,0,-1,-1,1,0,0,1724,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,1,0,16,1,9,41.95831317,-87.71278018
3,438170,-1,30,1,2,0,1,14,5,-1,0,0,0,1,1,-1,-1,0,0,911,-1,-1,-1,-1,-1,-1,2,2,0,1,0,1,0,0,16,1,9,41.83002728,-87.69493784
0,438129,-1,30,2,2,0,1,14,5,2,0,0,0,0,1,-1,-1,17,-1,1225,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,3,0,16,1,9,41.87577504,-87.67301419
1,438125,-1,30,1,2,0,1,10,5,2,0,0,3,1,1,-1,-1,16,-1,1125,-1,-1,-1,-1,-1,-1,2,1,0,0,0,1,2,0,16,1,9,41.87740065,-87.69604523
0,438153,-1,30,0,0,0,1,12,5,2,0,0,0,0,-1,-1,1,22,-1,123,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,5,0,16,1,9,41.86803691,-87.62598204
0,443609,1,35,1,2,0,1,10,5,4,0,0,0,0,1,-1,-1,0,-1,432,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,3,0,16,1,9,41.71518406,-87.53513038
0,439121,-1,30,0,0,0,1,14,3,-1,0,0,0,0,-1,-1,-1,17,18,1621,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,2,0,16,1,9,41.99001441,-87.74907884
0,438225,-1,15,0,0,0,1,10,7,-1,0,0,0,0,-1,-1,1,20,16,2533,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,2,0,16,1,9,41.9081776,-87.7462152
0,438210,-1,30,0,0,0,1,7,5,-1,0,0,0,0,-1,-1,-1,11,-1,1934,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,1,0,16,1,9,41.93403617,-87.64455373
0,438150,-1,30,0,0,0,1,14,5,4,0,0,0,0,-1,-1,-1,17,0,813,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,2,0,16,1,9,41.79315506,-87.72330377
0,438104,-1,30,0,0,0,1,10,5,4,0,0,-1,0,-1,-1,-1,21,-1,811,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,2,0,16,1,9,41.79540926,-87.80146255
0,438204,-1,30,0,0,0,1,0,5,2,0,0,0,0,-1,-1,1,20,17,1021,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,5,0,16,1,9,41.85555227,-87.71496408
0,439067,-1,30,0,2,0,1,0,8,-1,0,0,0,0,-1,-1,-1,11,-1,1925,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,2,0,16,1,9,41.94117341,-87.63920594
0,438253,-1,35,0,0,0,1,12,5,-1,0,0,0,0,-1,-1,-1,0,-1,1631,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,2,0,16,1,9,41.94525989,-87.81646187
0,438096,-1,30,1,2,0,1,0,5,-1,0,0,0,1,1,-1,-1,0,0,1822,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,3,0,16,1,9,41.90758629,-87.64833594
0,440410,-1,25,0,0,-1,-1,7,6,1,0,-1,-1,0,-1,-1,-1,20,20,832,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,1,0,16,1,9,41.77360347,-87.68830271
0,439061,-1,30,0,0,0,1,7,5,-1,0,0,0,0,-1,-1,-1,25,-1,2233,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,1,0,16,1,9,41.69464855,-87.63895909
1,438254,-1,30,0,0,0,1,8,5,2,0,0,0,1,-1,-1,-1,17,-1,1924,-1,-1,1,-1,-1,-1,2,1,0,0,0,1,1,0,16,1,9,41.94386786,-87.65365729
0,438171,1,30,0,0,0,1,7,6,1,0,0,0,0,-1,-1,0,-1,-1,334,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,1,0,16,1,9,41.76088724,-87.56211191
0,438161,-1,35,1,2,0,1,10,5,4,0,0,0,0,1,-1,-1,18,0,1921,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,2,0,16,1,9,41.95389677,-87.6888827
0,438072,-1,40,0,0,0,1,12,3,4,0,0,0,0,-1,-1,-1,16,18,1925,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,2,0,16,1,9,41.94050251,-87.63844367
0,438165,-1,30,1,2,0,1,0,5,2,0,0,0,0,-1,-1,1,16,11,1533,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,2,0,15,1,9,41.88160636,-87.75496288
2,438114,-1,30,1,2,0,1,9,6,1,0,0,0,1,-1,-1,1,6,17,1512,-1,-1,-1,-1,-1,-1,2,1,0,0,1,0,1,0,15,1,9,41.88560776,-87.76513714
0,439296,-1,35,0,0,0,1,12,5,6,0,0,0,0,-1,-1,1,0,0,215,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,2,0,15,1,9,41.81513544,-87.61689739
0,438071,-1,30,0,0,0,1,12,6,-1,0,0,-1,0,-1,-1,1,0,0,1112,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,2,0,15,1,9,41.89898507,-87.71994313
0,438232,-1,30,0,0,0,1,7,6,1,0,0,0,0,-1,-1,1,0,0,823,-1,-1,-1,-1,-1,-1,4,0,0,0,0,0,1,0,15,1,9,41.78396219,-87.70191508
0,438051,-1,30,1,2,0,1,12,5,2,0,0,0,0,-1,-1,-1,0,-1,1234,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,3,0,15,1,9,41.85228788,-87.67572136
-1,438041,-1,35,1,2,0,1,10,5,-1,0,0,0,0,-1,-1,-1,18,0,114,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,15,1,9,41.88097857,-87.61733964
0,438030,-1,30,0,0,0,1,10,5,-1,0,0,0,0,-1,-1,-1,16,18,1911,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,2,0,15,1,9,41.96120396,-87.68861954
0,438157,-1,30,0,0,0,1,7,5,2,0,-1,-1,0,-1,-1,-1,20,20,1932,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,4,0,15,1,9,41.92797912,-87.65442194
0,438018,-1,30,0,0,0,1,10,2,-1,0,0,0,0,-1,-1,-1,18,18,2424,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,2,0,15,1,9,42.00534369,-87.67901635
0,438060,-1,20,0,0,0,1,7,2,2,0,0,0,0,-1,-1,1,18,0,1433,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,1,0,15,1,9,41.91597199,-87.66979048
0,438036,-1,35,0,0,0,1,12,2,-1,0,0,0,0,-1,-1,-1,17,22,431,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,3,0,15,1,9,41.71512675,-87.55962495
0,438065,-1,30,2,2,0,1,0,5,0,0,0,0,0,1,-1,-1,17,-1,224,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,2,0,15,1,9,41.80560178,-87.61964134
0,438013,-1,30,0,0,0,1,7,7,-1,0,0,0,0,-1,-1,-1,20,-1,131,-1,1,-1,-1,-1,-1,2,0,0,0,0,0,3,0,15,1,9,41.86683145,-87.62566961
0,438088,-1,25,0,0,0,1,7,7,-1,0,0,0,0,-1,-1,1,-1,-1,1033,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,1,0,15,1,9,41.84464,-87.70387455
0,438082,-1,40,1,2,0,1,14,2,6,0,0,0,0,1,-1,1,21,-1,331,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,3,0,15,1,9,41.77576988,-87.57634735
2,438077,-1,25,2,2,0,1,0,5,2,0,0,0,1,1,-1,-1,0,0,823,-1,-1,-1,-1,-1,-1,2,1,0,0,1,0,1,0,15,1,9,41.781048,-87.69350908
0,438037,-1,30,0,0,0,1,10,5,2,0,0,0,0,-1,-1,-1,19,0,331,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,2,0,14,1,9,41.77968076,-87.57506673
2,438001,-1,30,0,0,0,1,14,5,2,0,0,0,1,-1,-1,-1,17,17,2424,-1,-1,-1,-1,-1,-1,2,1,0,0,1,0,1,0,14,1,9,42.01405599,-87.67915854
0,438000,-1,30,1,2,0,1,10,5,2,0,0,0,0,1,-1,-1,18,16,2534,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,2,0,14,1,9,41.908113,-87.73099733
0,437986,-1,15,0,0,0,1,10,7,-1,0,0,0,0,-1,1,-1,20,16,2522,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,2,0,14,1,9,41.9240497,-87.75233754
0,438819,-1,30,1,2,0,1,10,5,4,0,0,-1,0,-1,-1,-1,0,0,1813,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,2,0,14,1,9,41.91094064,-87.64841904
-1,438007,-1,25,-1,-1,0,1,12,3,-1,0,0,0,1,-1,-1,-1,21,-1,111,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,14,1,9,41.88814015,-87.62469579
0,438133,-1,30,0,-1,0,1,2,2,1,0,0,0,0,-1,1,0,20,20,2012,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,1,0,14,1,9,41.97659264,-87.66855724
0,442511,-1,25,0,0,0,1,7,4,-1,0,0,0,0,-1,1,-1,20,25,614,1,-1,-1,-1,-1,-1,2,0,0,0,0,0,1,0,14,1,9,41.74099624,-87.67549327
0,438151,-1,30,1,2,0,1,10,5,2,0,0,0,0,-1,-1,1,0,-1,622,-1,-1,-1,-1,-1,-1,3,0,0,0,0,0,3,0,14,1,9,41.74143984,-87.64362688
0,437955,-1,50,1,2,0,1,14,2,4,0,0,0,1,1,-1,-1,18,16,1654,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,2,0,14,1,9,41.95845314,-87.88809194
0,438116,-1,30,0,0,0,1,12,6,1,0,0,-1,0,-1,-1,1,17,0,121,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,5,0,14,1,9,41.88192843,-87.64104807
0,438572,-1,30,1,2,0,1,10,5,-1,0,0,0,0,1,-1,-1,18,-1,2424,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,2,0,14,1,9,42.00536657,-87.67326201
0,437958,-1,30,1,2,0,1,0,5,4,0,0,0,0,1,-1,-1,6,-1,2423,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,2,0,14,1,9,42.0150117,-87.66452241
0,437962,-1,30,-1,-1,0,1,14,5,-1,0,-1,-1,0,1,-1,-1,0,0,1214,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,4,0,14,1,9,41.89194878,-87.64892764
0,438052,-1,25,1,2,0,1,10,2,-1,0,0,0,0,-1,-1,-1,18,-1,1614,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,2,0,13,1,9,41.98667789,-87.83935861
2,439352,-1,30,0,0,0,1,10,6,-1,0,0,-1,1,-1,-1,-1,18,0,122,-1,-1,-1,-1,-1,-1,2,1,0,0,1,0,2,0,13,1,9,41.88331821,-87.6324813
3,437916,-1,0,2,2,0,1,9,5,1,0,0,0,1,-1,-1,-1,17,17,834,-1,-1,-1,-1,-1,-1,2,1,0,1,0,0,1,0,13,1,9,41.74198446,-87.72759524
0,437968,-1,30,0,0,0,1,14,5,-1,0,0,0,0,-1,-1,-1,23,-1,114,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,2,0,13,1,9,41.88448485,-87.61506486
-1,437943,-1,30,1,2,0,1,10,3,-1,0,0,0,0,-1,-1,-1,11,0,123,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13,1,9,41.86889822,-87.62731397
2,437935,-1,30,0,0,0,1,8,5,-1,0,0,0,1,-1,-1,-1,0,0,1524,-1,-1,-1,-1,-1,-1,2,1,0,0,1,0,1,0,13,1,9,41.89449932,-87.7557306
0,439451,-1,30,2,2,0,1,2,5,2,0,0,0,0,-1,-1,-1,22,-1,1031,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,1,0,13,1,9,41.83720495,-87.7339367
2,437915,-1,30,1,2,0,1,9,2,4,0,0,0,1,1,-1,-1,0,-1,834,-1,-1,-1,-1,-1,-1,2,1,0,0,1,0,1,0,13,1,9,41.74972397,-87.70253957
2,437937,-1,30,1,2,0,1,0,6,6,0,0,0,1,1,-1,-1,6,17,1834,-1,-1,-1,-1,-1,-1,2,1,0,0,1,0,2,0,13,1,9,41.89125557,-87.61223967
2,437908,-1,30,0,0,0,1,12,5,2,0,0,0,1,-1,-1,-1,11,-1,431,-1,-1,-1,-1,-1,-1,2,1,0,0,1,0,2,0,13,1,9,41.7093527,-87.55236427
0,437948,-1,30,1,2,0,1,10,2,2,0,0,-1,0,-1,-1,-1,18,-1,1513,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,3,0,13,1,9,41.86626108,-87.76449684
0,438555,-1,30,1,2,0,1,12,2,-1,0,0,0,0,1,-1,1,25,-1,912,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,2,0,13,1,9,41.83049924,-87.6753434
2,438053,-1,30,1,2,0,1,14,3,6,3,0,0,1,1,-1,-1,0,0,331,-1,-1,-1,-1,-1,-1,3,1,0,0,1,0,7,0,13,1,9,41.78073244,-87.586371
0,437926,-1,30,0,0,0,1,0,7,-1,0,0,0,0,-1,-1,-1,0,0,411,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,2,0,13,1,9,41.75871547,-87.58628097
0,438174,-1,30,0,0,0,1,10,5,2,0,0,0,0,-1,-1,1,0,0,321,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,2,0,13,1,9,41.77494175,-87.61303935
0,440474,-1,30,0,0,0,1,0,6,1,0,0,0,0,-1,-1,-1,17,0,1434,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,2,0,13,1,9,41.91244645,-87.67564114
0,467931,-1,30,0,0,0,1,14,2,5,0,0,0,1,-1,-1,-1,17,-1,124,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,2,0,13,1,9,41.86731941,-87.63905675
0,437921,-1,30,0,0,0,1,7,2,2,0,0,0,0,-1,-1,1,0,0,614,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,1,0,13,1,9,41.742855,-87.67281431
0,437896,-1,10,0,0,0,1,0,7,0,0,0,-1,0,-1,1,-1,20,20,1723,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,2,0,13,1,9,41.96240484,-87.71792587
3,437878,-1,30,0,0,0,1,14,7,-1,0,0,0,1,-1,1,1,-1,-1,1513,-1,-1,-1,-1,-1,-1,4,1,0,1,0,0,4,0,13,1,9,41.86569011,-87.76538912
0,437871,-1,20,0,0,0,1,0,6,2,0,0,0,0,-1,-1,-1,11,-1,222,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,5,0,12,1,9,41.81676377,-87.59894915
0,437887,-1,30,0,0,0,1,7,5,2,0,0,0,0,-1,-1,1,0,0,1512,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,1,0,12,1,9,41.88937624,-87.76533229
0,437882,-1,30,2,2,0,1,14,12,0,0,0,0,1,1,-1,-1,23,7,1613,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,2,0,12,1,9,41.98159608,-87.81700065
0,437857,-1,30,2,0,0,1,0,5,2,0,0,0,1,1,-1,-1,33,-1,1411,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,2,0,12,1,9,41.93226026,-87.69041167
0,437849,-1,30,0,0,0,1,14,2,2,0,0,0,0,-1,-1,-1,17,0,1733,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,2,0,12,1,9,41.94647339,-87.71155427
