MOST_SEVERE_INJURY,PERSON_TYPE,CRASH_DATE_EST_I,POSTED_SPEED_LIMIT,TRAFFIC_CONTROL_DEVICE,DEVICE_CONDITION,WEATHER_CONDITION,LIGHTING_CONDITION,FIRST_CRASH_TYPE,TRAFFICWAY_TYPE,LANE_CNT,ALIGNMENT,ROADWAY_SURFACE_COND,ROAD_DEFECT,CRASH_TYPE,INTERSECTION_RELATED_I,NOT_RIGHT_OF_WAY_I,HIT_AND_RUN_I,PRIM_CONTRIBUTORY_CAUSE,SEC_CONTRIBUTORY_CAUSE,SEX,AGE,BAC_RESULT VALUE
0,0,-1,30,1,2,0,1,10,-1,-1,0,0,0,0,-1,-1,1,18,-1,1,-1,-1
0,0,-1,30,1,2,0,1,10,-1,-1,0,0,0,0,-1,-1,1,18,-1,1,39,-1
0,0,-1,30,1,2,0,1,10,5,2,0,0,0,0,-1,-1,-1,16,11,0,69,-1
0,0,-1,30,1,2,0,1,10,5,2,0,0,0,0,-1,-1,-1,16,11,1,29,-1
0,0,-1,30,0,0,0,1,12,5,2,0,0,0,0,-1,-1,-1,0,0,0,35,-1
0,0,-1,30,0,0,0,1,12,5,2,0,0,0,0,-1,-1,-1,0,0,1,-1,-1
0,0,-1,30,0,0,0,1,10,5,5,0,-1,-1,0,-1,-1,-1,18,18,1,-1,-1
0,0,-1,30,0,0,0,1,10,5,5,0,-1,-1,0,-1,-1,-1,18,18,0,47,-1
0,0,-1,30,1,2,0,1,10,2,4,0,0,0,0,-1,-1,-1,0,-1,0,21,-1
0,0,-1,30,1,2,0,1,10,2,4,0,0,0,0,-1,-1,-1,0,-1,0,34,-1
0,0,-1,30,1,2,0,1,10,2,4,0,0,0,0,-1,-1,-1,0,-1,1,48,-1
0,1,-1,30,1,2,0,1,10,2,4,0,0,0,0,-1,-1,-1,0,-1,0,-1,-1
0,1,-1,30,1,2,0,1,10,2,4,0,0,0,0,-1,-1,-1,0,-1,0,-1,-1
0,0,-1,30,1,2,0,1,10,5,-1,0,0,-1,0,1,-1,-1,8,8,1,85,-1
0,0,-1,30,1,2,0,1,10,5,-1,0,0,-1,0,1,-1,-1,8,8,0,52,-1
0,0,-1,30,0,0,0,1,10,6,3,0,0,0,0,-1,-1,-1,20,-1,0,49,-1
0,0,-1,30,0,0,0,1,10,6,3,0,0,0,0,-1,-1,-1,20,-1,0,69,-1
0,0,-1,30,0,0,0,1,7,5,1,0,0,-1,0,-1,-1,-1,25,-1,0,36,-1
0,1,-1,30,0,0,0,1,7,5,1,0,0,-1,0,-1,-1,-1,25,-1,0,43,-1
0,1,-1,30,0,0,0,1,7,5,1,0,0,-1,0,-1,-1,-1,25,-1,1,29,-1
0,0,-1,30,0,0,0,1,11,7,1,0,0,0,0,-1,-1,-1,0,-1,1,-1,-1
0,0,-1,30,0,0,0,1,11,7,1,0,0,0,0,-1,-1,-1,0,-1,0,21,-1
0,0,1,0,0,0,0,1,7,7,0,0,0,0,0,-1,1,1,0,0,2,-1,-1
0,0,-1,10,0,0,0,1,11,7,-1,0,0,0,0,-1,1,-1,0,0,1,-1,-1
0,0,-1,10,0,0,0,1,11,7,-1,0,0,0,0,-1,1,-1,0,0,1,-1,-1
0,0,-1,30,0,0,0,0,10,2,2,0,0,0,0,-1,-1,1,0,0,2,-1,-1
0,0,-1,30,0,0,0,0,10,2,2,0,0,0,0,-1,-1,1,0,0,1,59,-1
2,0,-1,30,0,0,0,1,10,5,4,0,0,0,1,1,-1,-1,0,0,0,37,-1
2,0,-1,30,0,0,0,1,10,5,4,0,0,0,1,1,-1,-1,0,0,0,82,-1
2,1,-1,30,0,0,0,1,10,5,4,0,0,0,1,1,-1,-1,0,0,1,17,-1
0,0,-1,30,0,0,0,1,7,-1,-1,0,0,0,0,-1,-1,-1,0,-1,2,-1,-1
0,0,-1,30,0,0,2,1,7,6,2,0,0,0,0,-1,-1,1,16,0,2,-1,-1
0,0,-1,10,0,0,0,1,7,7,1,0,0,0,0,-1,-1,1,0,0,2,-1,-1
0,0,-1,30,0,0,0,1,12,2,2,0,0,0,0,-1,-1,-1,18,-1,0,65,-1
0,0,-1,30,0,0,0,1,12,2,2,0,0,0,0,-1,-1,-1,18,-1,0,44,-1
2,0,-1,30,1,2,0,1,14,5,-1,0,0,0,1,1,-1,-1,-1,-1,0,38,-1
2,0,-1,30,1,2,0,1,14,5,-1,0,0,0,1,1,-1,-1,-1,-1,1,31,-1
2,1,-1,30,1,2,0,1,14,5,-1,0,0,0,1,1,-1,-1,-1,-1,0,-1,-1
0,0,-1,30,2,2,0,1,14,5,-1,0,0,0,1,-1,-1,-1,21,-1,1,52,-1
0,0,-1,30,2,2,0,1,14,5,-1,0,0,0,1,-1,-1,-1,21,-1,1,38,-1
0,0,-1,15,0,0,0,1,2,6,1,0,0,0,0,-1,-1,-1,0,-1,0,52,-1
2,0,-1,30,0,0,0,1,12,3,6,0,0,0,1,-1,-1,-1,22,-1,0,58,-1
2,0,-1,30,0,0,0,1,12,3,6,0,0,0,1,-1,-1,-1,22,-1,0,25,-1
2,0,-1,30,0,0,0,1,12,3,6,0,0,0,1,-1,-1,-1,22,-1,0,50,-1
2,0,-1,30,0,0,0,1,12,3,6,0,0,0,1,-1,-1,-1,22,-1,0,30,-1
2,1,-1,30,0,0,0,1,12,3,6,0,0,0,1,-1,-1,-1,22,-1,1,44,-1
2,1,-1,30,0,0,0,1,12,3,6,0,0,0,1,-1,-1,-1,22,-1,0,34,-1
2,1,-1,30,0,0,0,1,12,3,6,0,0,0,1,-1,-1,-1,22,-1,1,21,-1
2,1,-1,30,0,0,0,1,12,3,6,0,0,0,1,-1,-1,-1,22,-1,0,-1,-1
2,1,-1,30,0,0,0,1,12,3,6,0,0,0,1,-1,-1,-1,22,-1,0,-1,-1
2,0,-1,30,2,2,0,1,0,12,0,0,0,0,1,1,-1,-1,17,11,0,18,-1
2,0,-1,30,2,2,0,1,0,12,0,0,0,0,1,1,-1,-1,17,11,1,31,-1
0,0,-1,35,0,0,0,1,12,6,-1,0,0,-1,0,-1,-1,-1,0,0,1,39,-1
0,0,-1,35,0,0,0,1,12,6,-1,0,0,-1,0,-1,-1,-1,0,0,0,48,-1
0,0,-1,30,0,0,0,2,7,2,2,0,0,0,0,-1,-1,1,16,0,2,-1,-1
0,0,-1,30,1,2,0,1,12,2,2,0,0,3,0,-1,-1,-1,0,0,0,-1,-1
0,0,-1,30,1,2,0,1,12,2,2,0,0,3,0,-1,-1,-1,0,0,0,27,-1
0,0,-1,30,0,0,0,1,5,5,-1,0,0,1,0,-1,-1,-1,0,-1,0,32,-1
0,0,-1,30,1,2,0,1,10,2,4,0,0,0,0,1,-1,-1,20,11,0,67,-1
0,0,-1,30,1,2,0,1,10,2,4,0,0,0,0,1,-1,-1,20,11,1,26,-1
0,0,-1,30,2,2,0,1,0,5,1,0,0,0,1,1,-1,-1,5,-1,0,18,-1
0,0,-1,30,2,2,0,1,0,5,1,0,0,0,1,1,-1,-1,5,-1,1,48,-1
0,0,1,35,1,2,0,1,10,5,4,0,0,0,0,1,-1,-1,0,-1,0,-1,-1
0,0,1,35,1,2,0,1,10,5,4,0,0,0,0,1,-1,-1,0,-1,0,44,-1
0,1,1,35,1,2,0,1,10,5,4,0,0,0,0,1,-1,-1,0,-1,1,-1,-1
0,0,-1,30,0,0,0,1,7,5,-1,0,0,0,0,-1,-1,-1,0,0,2,-1,-1
0,0,-1,30,0,0,0,1,12,5,-1,0,0,0,0,-1,-1,-1,0,0,0,26,-1
0,0,-1,30,0,0,0,1,12,5,-1,0,0,0,0,-1,-1,-1,0,0,0,58,-1
0,0,-1,30,0,0,0,1,7,7,-1,0,0,0,0,-1,1,-1,-1,-1,1,-1,-1
0,1,-1,30,0,0,0,1,7,7,-1,0,0,0,0,-1,1,-1,-1,-1,1,-1,-1
0,0,-1,30,1,2,0,1,10,5,-1,0,0,0,0,-1,-1,-1,18,-1,0,29,-1
0,0,-1,30,1,2,0,1,10,5,-1,0,0,0,0,-1,-1,-1,18,-1,1,28,-1
0,0,-1,30,0,0,0,1,7,7,-1,0,0,0,1,-1,1,-1,20,-1,0,37,-1
2,0,-1,30,0,0,0,1,9,2,4,0,0,0,1,1,-1,-1,17,0,1,62,-1
2,5,-1,30,0,0,0,1,9,2,4,0,0,0,1,1,-1,-1,17,0,0,7,-1
2,4,-1,30,0,0,0,1,8,5,2,0,-1,-1,1,-1,-1,-1,11,17,0,35,-1
2,1,-1,30,0,0,0,1,8,5,2,0,-1,-1,1,-1,-1,-1,11,17,1,46,-1
2,1,-1,30,0,0,0,1,8,5,2,0,-1,-1,1,-1,-1,-1,11,17,1,-1,-1
0,0,-1,30,1,2,0,1,10,5,-1,0,0,0,0,1,-1,-1,0,-1,0,32,-1
0,0,-1,30,1,2,0,1,10,5,-1,0,0,0,0,1,-1,-1,0,-1,0,17,-1
2,4,-1,15,0,0,0,1,8,12,0,0,0,0,1,-1,-1,-1,-1,-1,1,24,-1
2,0,-1,15,0,0,0,1,8,12,0,0,0,0,1,-1,-1,-1,-1,-1,0,22,-1
2,1,-1,15,0,0,0,1,8,12,0,0,0,0,1,-1,-1,-1,-1,-1,1,-1,-1
0,0,-1,30,0,0,0,1,7,7,0,0,0,0,0,-1,-1,1,0,0,2,-1,-1
0,0,-1,45,1,2,0,1,12,3,8,0,0,-1,0,-1,-1,-1,17,0,0,-1,-1
0,0,-1,45,1,2,0,1,12,3,8,0,0,-1,0,-1,-1,-1,17,0,0,30,-1
0,0,-1,30,0,0,0,1,7,5,-1,0,0,0,0,-1,-1,1,-1,-1,1,33,-1
0,1,-1,30,0,0,0,1,7,5,-1,0,0,0,0,-1,-1,1,-1,-1,0,-1,-1
1,0,-1,30,0,0,0,1,10,5,2,0,0,0,1,-1,-1,1,18,25,0,-1,-1
1,0,-1,30,0,0,0,1,10,5,2,0,0,0,1,-1,-1,1,18,25,1,42,-1
1,1,-1,30,0,0,0,1,10,5,2,0,0,0,1,-1,-1,1,18,25,1,18,-1
1,1,-1,30,0,0,0,1,10,5,2,0,0,0,1,-1,-1,1,18,25,0,19,-1
1,1,-1,30,0,0,0,1,10,5,2,0,0,0,1,-1,-1,1,18,25,1,22,-1
0,0,-1,15,0,0,0,1,14,0,-1,0,0,0,0,1,-1,-1,17,-1,0,40,-1
0,0,-1,15,0,0,0,1,14,0,-1,0,0,0,0,1,-1,-1,17,-1,1,25,-1
0,1,-1,15,0,0,0,1,14,0,-1,0,0,0,0,1,-1,-1,17,-1,0,5,-1
0,0,-1,15,0,0,0,1,7,7,-1,0,0,0,0,-1,-1,-1,-1,-1,0,67,-1
0,0,-1,30,2,2,0,1,11,5,-1,0,0,0,0,1,-1,-1,0,0,1,29,-1
0,0,-1,30,2,2,0,1,11,5,-1,0,0,0,0,1,-1,-1,0,0,1,29,-1
0,0,-1,30,0,0,0,1,10,2,2,0,0,0,0,-1,-1,-1,0,0,1,54,-1
0,0,-1,30,0,0,0,1,10,2,2,0,0,0,0,-1,-1,-1,0,0,0,28,-1
0,0,-1,30,1,2,0,1,12,5,5,0,0,0,0,-1,-1,-1,22,0,0,24,-1
0,0,-1,30,1,2,0,1,12,5,5,0,0,0,0,-1,-1,-1,22,0,0,57,-1
0,0,-1,30,1,2,0,1,10,2,2,0,0,0,0,1,-1,-1,0,0,1,-1,-1
0,0,-1,30,1,2,0,1,10,2,2,0,0,0,0,1,-1,-1,0,0,0,39,-1
0,1,-1,30,1,2,0,1,10,2,2,0,0,0,0,1,-1,-1,0,0,1,40,-1
0,0,-1,20,0,0,0,1,7,6,1,0,0,0,0,-1,-1,-1,-1,13,0,24,-1
2,0,-1,30,1,2,0,1,10,2,-1,0,0,0,1,1,-1,-1,17,18,0,43,-1
2,0,-1,30,1,2,0,1,10,2,-1,0,0,0,1,1,-1,-1,17,18,1,20,-1
2,1,-1,30,1,2,0,1,10,2,-1,0,0,0,1,1,-1,-1,17,18,1,18,-1
0,0,-1,35,0,-1,0,1,11,3,2,0,0,0,0,-1,-1,1,21,2,0,-1,-1
0,0,-1,35,0,-1,0,1,11,3,2,0,0,0,0,-1,-1,1,21,2,0,55,-1
0,0,-1,30,0,0,1,1,12,3,-1,0,0,0,0,-1,-1,-1,22,-1,0,25,-1
0,0,-1,30,0,0,1,1,12,3,-1,0,0,0,0,-1,-1,-1,22,-1,1,40,-1
2,0,-1,30,0,0,0,1,7,3,4,0,0,-1,1,-1,-1,-1,-1,-1,0,23,-1
2,3,-1,30,0,0,0,1,7,3,4,0,0,-1,1,-1,-1,-1,-1,-1,1,75,-1
2,1,-1,30,0,0,0,1,7,3,4,0,0,-1,1,-1,-1,-1,-1,-1,1,20,-1
2,1,-1,30,0,0,0,1,7,3,4,0,0,-1,1,-1,-1,-1,-1,-1,0,57,-1
2,1,-1,30,0,0,0,1,7,3,4,0,0,-1,1,-1,-1,-1,-1,-1,1,38,-1
0,0,-1,10,0,0,0,1,0,7,-1,0,0,0,0,-1,-1,-1,0,0,1,0,-1
0,0,-1,10,0,0,0,1,0,7,-1,0,0,0,0,-1,-1,-1,0,0,0,52,-1
0,0,-1,10,0,0,0,3,7,5,2,0,0,0,0,-1,-1,-1,20,-1,1,28,-1
0,0,-1,30,0,0,0,1,12,2,4,0,0,0,0,-1,-1,-1,16,11,0,51,-1
0,0,-1,30,0,0,0,1,12,2,4,0,0,0,0,-1,-1,-1,16,11,0,49,-1
0,0,-1,30,0,0,0,1,10,2,2,0,0,0,0,-1,-1,-1,18,-1,0,63,-1
0,0,-1,30,0,0,0,1,10,2,2,0,0,0,0,-1,-1,-1,18,-1,1,56,-1
0,0,-1,5,12,2,0,1,12,12,-1,0,0,0,0,-1,-1,-1,17,0,0,24,-1
0,0,-1,5,12,2,0,1,12,12,-1,0,0,0,0,-1,-1,-1,17,0,0,58,-1
0,0,-1,30,1,2,0,1,12,6,-1,0,0,0,0,-1,-1,1,0,0,2,-1,-1
0,0,-1,30,1,2,0,1,12,6,-1,0,0,0,0,-1,-1,1,0,0,0,66,-1
0,1,-1,30,1,2,0,1,12,6,-1,0,0,0,0,-1,-1,1,0,0,2,-1,-1
0,1,-1,30,1,2,0,1,12,6,-1,0,0,0,0,-1,-1,1,0,0,2,-1,-1
0,0,-1,30,0,0,0,1,10,6,1,0,0,0,0,-1,-1,-1,0,-1,0,35,-1
0,0,-1,30,0,0,0,1,10,6,1,0,0,0,0,-1,-1,-1,0,-1,0,33,-1
0,0,-1,30,2,2,0,1,12,5,2,0,0,0,0,-1,-1,-1,17,-1,0,27,-1
0,0,-1,30,2,2,0,1,12,5,2,0,0,0,0,-1,-1,-1,17,-1,0,37,-1
0,0,-1,30,0,0,0,1,12,5,-1,0,0,-1,0,-1,-1,-1,0,-1,0,-1,-1
0,0,-1,30,0,0,0,1,12,5,-1,0,0,-1,0,-1,-1,-1,0,-1,0,52,-1
0,0,-1,30,2,2,0,1,10,5,2,0,0,0,0,-1,-1,-1,16,11,1,50,-1
0,0,-1,30,2,2,0,1,10,5,2,0,0,0,0,-1,-1,-1,16,11,1,42,-1
0,0,-1,35,1,2,0,1,10,5,4,0,0,0,1,1,-1,-1,18,16,1,37,-1
0,0,-1,35,0,0,0,1,14,5,2,0,0,0,0,-1,-1,-1,0,0,0,71,-1
0,0,-1,35,0,0,0,1,14,5,2,0,0,0,0,-1,-1,-1,0,0,0,39,-1
0,0,-1,25,0,0,0,1,12,5,2,0,0,0,0,-1,-1,-1,22,-1,1,-1,-1
0,0,-1,25,0,0,0,1,12,5,2,0,0,0,0,-1,-1,-1,22,-1,1,30,-1
0,0,-1,30,1,2,0,1,10,2,-1,0,0,0,1,1,-1,-1,0,0,1,22,-1
0,0,-1,30,1,2,0,1,10,2,-1,0,0,0,1,1,-1,-1,0,0,0,55,-1
0,0,-1,30,2,2,0,1,10,6,-1,0,0,0,0,-1,-1,-1,-1,-1,0,56,-1
0,0,-1,30,2,2,0,1,10,6,-1,0,0,0,0,-1,-1,-1,-1,-1,0,45,-1
0,1,-1,30,2,2,0,1,10,6,-1,0,0,0,0,-1,-1,-1,-1,-1,1,-1,-1
0,4,-1,30,0,0,0,1,8,5,-1,0,0,0,0,-1,-1,-1,0,0,0,-1,-1
0,0,-1,30,0,0,0,1,8,5,-1,0,0,0,0,-1,-1,-1,0,0,1,62,-1
2,0,-1,30,2,0,0,1,9,2,2,0,0,-1,1,-1,-1,1,17,-1,2,-1,-1
2,5,-1,30,2,0,0,1,9,2,2,0,0,-1,1,-1,-1,1,17,-1,0,14,-1
0,0,-1,30,0,0,0,1,11,2,-1,0,0,0,0,-1,-1,1,0,0,1,-1,-1
0,0,-1,30,0,0,0,1,11,2,-1,0,0,0,0,-1,-1,1,0,0,1,30,-1
1,4,-1,35,0,0,0,1,8,6,2,0,0,0,1,1,-1,-1,17,-1,0,56,-1
1,0,-1,35,0,0,0,1,8,6,2,0,0,0,1,1,-1,-1,17,-1,1,49,-1
0,0,-1,30,1,2,0,1,0,2,4,0,0,-1,0,1,-1,-1,6,-1,0,26,-1
0,0,-1,30,1,2,0,1,0,2,4,0,0,-1,0,1,-1,-1,6,-1,1,40,-1
2,0,-1,30,0,0,0,1,9,3,4,0,0,0,1,-1,-1,-1,0,-1,1,67,-1
2,5,-1,30,0,0,0,1,9,3,4,0,0,0,1,-1,-1,-1,0,-1,0,1,-1
0,0,-1,10,0,0,0,1,0,12,-1,0,0,0,0,-1,-1,-1,11,11,0,58,-1
0,0,-1,10,0,0,0,1,0,12,-1,0,0,0,0,-1,-1,-1,11,11,1,71,-1
0,0,-1,30,0,0,0,1,12,5,-1,0,0,0,0,0,-1,-1,-1,-1,1,-1,-1
0,0,-1,30,0,0,0,1,12,5,-1,0,0,0,0,0,-1,-1,-1,-1,1,77,-1
0,0,-1,30,0,0,0,1,10,2,2,0,0,0,0,-1,-1,-1,0,-1,0,49,-1
0,0,-1,30,0,0,0,1,10,2,2,0,0,0,0,-1,-1,-1,0,-1,0,39,-1
0,0,-1,25,0,0,0,1,7,6,1,0,0,0,0,-1,-1,1,0,-1,1,-1,-1
0,1,-1,25,0,0,0,1,7,6,1,0,0,0,0,-1,-1,1,0,-1,0,25,-1
1,0,-1,30,0,0,0,1,10,5,4,0,0,0,1,-1,-1,-1,27,16,0,30,-1
1,0,-1,30,0,0,0,1,10,5,4,0,0,0,1,-1,-1,-1,27,16,1,32,-1
1,0,-1,30,0,0,0,1,10,5,4,0,0,0,1,-1,-1,-1,27,16,1,36,-1
0,0,-1,10,0,0,0,1,7,7,-1,0,0,0,0,-1,-1,1,0,-1,2,-1,-1
0,0,-1,30,0,0,0,1,14,5,-1,0,0,0,0,-1,-1,-1,-1,-1,0,20,-1
0,0,-1,30,0,0,0,1,14,5,-1,0,0,0,0,-1,-1,-1,-1,-1,1,60,-1
0,0,-1,25,0,0,0,1,7,5,-1,0,0,0,0,-1,-1,-1,10,22,0,42,-1
1,0,-1,30,1,2,0,1,9,5,-1,0,0,0,1,1,-1,-1,0,0,0,50,-1
1,5,-1,30,1,2,0,1,9,5,-1,0,0,0,1,1,-1,-1,0,0,0,37,-1
0,0,-1,30,1,2,0,1,10,5,-1,0,0,0,0,1,-1,0,0,0,1,-1,-1
0,0,-1,30,1,2,0,1,10,5,-1,0,0,0,0,1,-1,0,0,0,1,54,-1
0,0,-1,30,0,0,0,1,7,2,-1,0,0,0,1,-1,-1,-1,7,0,0,59,-1
0,0,-1,35,1,2,0,1,14,2,4,0,0,0,0,1,-1,-1,0,0,0,38,-1
0,0,-1,35,1,2,0,1,14,2,4,0,0,0,0,1,-1,-1,0,0,1,24,-1
0,0,-1,30,0,0,0,1,14,5,2,0,0,0,0,-1,-1,1,22,35,0,-1,-1
0,0,-1,30,0,0,0,1,14,5,2,0,0,0,0,-1,-1,1,22,35,0,40,-1
0,0,-1,25,0,0,0,1,12,5,2,0,0,0,0,-1,-1,-1,0,-1,0,48,-1
0,0,-1,25,0,0,0,1,12,5,2,0,0,0,0,-1,-1,-1,0,-1,1,36,-1
1,0,-1,30,0,0,0,1,10,5,2,0,-1,-1,1,-1,-1,1,18,18,1,-1,-1
1,0,-1,30,0,0,0,1,10,5,2,0,-1,-1,1,-1,-1,1,18,18,1,40,-1
2,0,-1,30,2,2,0,1,0,5,2,0,0,-1,1,1,-1,-1,17,5,0,-1,-1
2,0,-1,30,2,2,0,1,0,5,2,0,0,-1,1,1,-1,-1,17,5,1,62,-1
0,0,-1,30,0,0,0,1,0,6,1,0,0,0,1,-1,-1,-1,17,33,1,29,-1
0,0,-1,30,0,0,0,1,0,6,1,0,0,0,1,-1,-1,-1,17,33,0,28,-1
0,0,-1,30,1,2,0,1,12,6,3,0,0,0,0,-1,-1,-1,22,18,0,60,-1
0,0,-1,30,1,2,0,1,12,6,3,0,0,0,0,-1,-1,-1,22,18,0,20,-1
0,1,-1,30,1,2,0,1,12,6,3,0,0,0,0,-1,-1,-1,22,18,0,23,-1
0,1,-1,30,1,2,0,1,12,6,3,0,0,0,0,-1,-1,-1,22,18,2,13,-1
0,1,-1,30,1,2,0,1,12,6,3,0,0,0,0,-1,-1,-1,22,18,2,9,-1
0,1,-1,30,1,2,0,1,12,6,3,0,0,0,0,-1,-1,-1,22,18,2,9,-1
0,1,-1,30,1,2,0,1,12,6,3,0,0,0,0,-1,-1,-1,22,18,2,9,-1
0,1,-1,30,1,2,0,1,12,6,3,0,0,0,0,-1,-1,-1,22,18,2,3,-1
0,1,-1,30,1,2,0,1,12,6,3,0,0,0,0,-1,-1,-1,22,18,2,7,-1
0,0,-1,35,1,2,-1,1,10,5,4,0,0,0,0,-1,-1,-1,0,0,1,-1,-1
0,0,-1,35,1,2,-1,1,10,5,4,0,0,0,0,-1,-1,-1,0,0,1,47,-1
0,0,-1,35,0,0,0,1,7,5,2,0,0,0,0,-1,-1,1,0,0,2,-1,-1
0,0,-1,30,0,0,0,0,7,5,-1,0,0,0,0,-1,-1,1,0,0,2,-1,-1
0,0,-1,30,0,0,0,1,12,5,2,0,0,0,0,-1,-1,-1,0,0,1,-1,-1
0,0,-1,30,0,0,0,1,12,5,2,0,0,0,0,-1,-1,-1,0,0,1,-1,-1
0,0,-1,30,2,2,0,1,14,5,0,0,0,0,0,1,-1,-1,17,-1,0,59,-1
0,0,-1,30,2,2,0,1,14,5,0,0,0,0,0,1,-1,-1,17,-1,1,28,-1
0,0,-1,30,1,2,0,1,12,6,-1,0,0,0,0,1,-1,-1,22,-1,1,45,-1
0,0,-1,30,1,2,0,1,12,6,-1,0,0,0,0,1,-1,-1,22,-1,0,34,-1
0,0,-1,25,0,0,0,1,7,6,-1,0,0,0,0,-1,-1,1,0,-1,2,-1,-1
0,0,-1,30,1,2,0,1,10,3,-1,0,0,0,0,-1,-1,-1,0,0,0,28,-1
0,0,-1,30,1,2,0,1,10,3,-1,0,0,0,0,-1,-1,-1,0,0,1,70,-1
0,0,-1,25,0,0,0,1,7,5,-1,0,0,-1,0,-1,-1,1,0,-1,2,-1,-1
0,0,-1,30,0,0,0,1,10,5,-1,0,0,0,0,-1,-1,-1,-1,-1,0,44,-1
0,0,-1,30,0,0,0,1,10,5,-1,0,0,0,0,-1,-1,-1,-1,-1,1,29,-1
0,0,-1,25,0,0,0,1,2,5,2,0,0,0,1,-1,1,1,0,20,0,-1,-1
0,0,-1,30,0,0,0,1,7,2,2,0,0,0,0,-1,-1,1,18,-1,2,-1,-1
0,0,-1,30,1,2,0,1,10,5,2,0,0,0,0,-1,-1,-1,16,0,0,-1,-1
0,0,-1,30,1,2,0,1,10,5,2,0,0,0,0,-1,-1,-1,16,0,1,31,-1
0,1,-1,30,1,2,0,1,10,5,2,0,0,0,0,-1,-1,-1,16,0,1,9,-1
0,1,-1,30,1,2,0,1,10,5,2,0,0,0,0,-1,-1,-1,16,0,0,3,-1
0,0,-1,25,0,0,0,1,10,5,2,0,0,0,0,-1,-1,-1,7,16,1,18,-1
0,0,-1,25,0,0,0,1,10,5,2,0,0,0,0,-1,-1,-1,7,16,1,51,-1
0,0,-1,30,0,0,0,1,10,5,-1,0,0,0,0,-1,-1,-1,0,0,0,-1,-1
0,0,-1,30,0,0,0,1,10,5,-1,0,0,0,0,-1,-1,-1,0,0,0,0,-1
0,0,-1,30,0,0,0,1,12,2,4,0,0,0,0,-1,-1,-1,17,11,0,37,-1
0,0,-1,30,0,0,0,1,12,2,4,0,0,0,0,-1,-1,-1,17,11,0,59,-1
0,0,-1,30,-1,-1,0,1,0,5,-1,0,0,-1,0,1,-1,-1,17,-1,0,22,-1
0,0,-1,30,-1,-1,0,1,0,5,-1,0,0,-1,0,1,-1,-1,17,-1,1,41,-1
0,0,-1,25,3,2,0,1,12,6,3,3,0,0,0,-1,-1,-1,11,-1,0,66,-1
0,0,-1,25,3,2,0,1,12,6,3,3,0,0,0,-1,-1,-1,11,-1,0,57,-1
0,0,-1,30,1,2,0,1,14,5,4,0,0,0,0,1,-1,-1,22,21,0,56,-1
0,0,-1,30,1,2,0,1,14,5,4,0,0,0,0,1,-1,-1,22,21,1,65,-1
0,0,1,15,0,0,0,-1,7,7,-1,0,0,0,0,-1,1,1,0,0,2,-1,-1
0,0,-1,30,0,0,0,1,12,5,2,0,0,0,0,-1,-1,1,0,0,2,-1,-1
0,0,-1,30,0,0,0,1,12,5,2,0,0,0,0,-1,-1,1,0,0,1,53,-1
0,0,-1,30,0,0,0,1,12,5,2,0,0,0,0,-1,-1,-1,22,11,0,26,-1
0,0,-1,30,0,0,0,1,12,5,2,0,0,0,0,-1,-1,-1,22,11,0,34,-1
0,0,-1,30,0,0,0,2,12,6,-1,0,0,0,0,-1,-1,-1,-1,-1,0,17,-1
0,0,-1,30,0,0,0,2,12,6,-1,0,0,0,0,-1,-1,-1,-1,-1,1,47,-1
0,1,-1,30,0,0,0,2,12,6,-1,0,0,0,0,-1,-1,-1,-1,-1,0,-1,-1
0,0,-1,30,0,0,0,1,3,5,2,3,0,1,0,-1,-1,1,-1,-1,2,-1,-1
0,0,-1,30,0,0,0,1,3,5,2,3,0,1,0,-1,-1,1,-1,-1,0,48,-1
0,0,-1,30,0,0,0,1,10,2,2,0,0,0,0,-1,-1,-1,0,0,1,48,-1
0,0,-1,30,0,0,0,1,10,2,2,0,0,0,0,-1,-1,-1,0,0,0,29,-1
0,0,-1,30,1,-1,0,-1,12,3,6,0,-1,-1,0,1,-1,-1,11,0,0,53,-1
0,0,-1,30,1,-1,0,-1,12,3,6,0,-1,-1,0,1,-1,-1,11,0,1,43,-1
0,1,-1,30,1,-1,0,-1,12,3,6,0,-1,-1,0,1,-1,-1,11,0,0,-1,-1
1,0,-1,30,1,2,0,1,10,2,-1,0,0,0,1,-1,-1,-1,18,18,0,51,-1
1,0,-1,30,1,2,0,1,10,2,-1,0,0,0,1,-1,-1,-1,18,18,1,43,-1
1,1,-1,30,1,2,0,1,10,2,-1,0,0,0,1,-1,-1,-1,18,18,0,17,-1
1,0,-1,30,0,0,0,1,10,2,4,0,0,0,1,-1,-1,-1,0,0,0,21,-1
1,0,-1,30,0,0,0,1,10,2,4,0,0,0,1,-1,-1,-1,0,0,1,23,-1
1,0,-1,30,0,0,0,1,10,2,4,0,0,0,1,-1,-1,-1,0,0,1,45,-1
0,0,-1,30,0,0,0,1,0,5,-1,0,0,0,0,-1,-1,-1,17,-1,1,25,-1
0,0,-1,30,0,0,0,1,0,5,-1,0,0,0,0,-1,-1,-1,17,-1,0,21,-1
0,0,-1,20,0,0,0,1,7,5,1,0,0,0,0,-1,-1,1,16,11,2,-1,-1
0,0,-1,30,1,2,0,1,14,5,-1,0,0,0,0,1,-1,-1,0,0,1,24,-1
0,0,-1,30,1,2,0,1,14,5,-1,0,0,0,0,1,-1,-1,0,0,0,55,-1
