RD_NO,PERSON_TYPE,POSTED_SPEED_LIMIT,TRAFFIC_CONTROL_DEVICE,DEVICE_CONDITION,WEATHER_CONDITION,LIGHTING_CONDITION,FIRST_CRASH_TYPE,TRAFFICWAY_TYPE,ALIGNMENT,ROADWAY_SURFACE_COND,ROAD_DEFECT,PRIM_CONTRIBUTORY_CAUSE,SEC_CONTRIBUTORY_CAUSE,SEX,AGE,SAFETY_EQUIPMENT,DRIVER_ACTION,DRIVER_VISION,PHYSICAL_CONDITION,BAC_RESULT VALUE,CELL_PHONE_USE
410712,1,30,2,2,0,1,0,2,0,0,0,17,200,1,1,5,200,200,200,200,200
410712,1,30,2,2,0,1,0,2,0,0,0,17,200,0,0,5,200,200,200,200,200
410715,0,35,1,2,0,1,14,2,0,0,0,0,200,0,200,200,1,200,200,200,200
410715,0,35,1,2,0,1,14,2,0,0,0,0,200,0,7,0,0,0,0,200,200
410720,0,30,1,2,0,1,10,2,0,0,0,18,0,0,200,200,0,200,200,200,200
410720,0,30,1,2,0,1,10,2,0,0,0,18,0,0,6,0,0,0,0,200,200
410725,0,30,0,0,0,1,7,6,0,0,200,0,200,0,8,200,12,200,0,200,200
410728,0,30,0,0,0,1,2,6,0,0,0,27,27,0,0,0,12,0,12,200,200
410729,0,0,0,0,0,1,12,5,0,0,0,21,11,0,6,200,4,200,200,200,200
410729,0,0,0,0,0,1,12,5,0,0,0,21,11,0,6,0,0,0,0,200,200
410733,0,30,0,0,200,200,7,5,0,200,0,0,11,2,200,200,200,200,200,200,200
410736,0,30,0,0,0,1,7,6,0,0,0,0,0,0,7,200,200,200,200,200,200
410739,0,30,1,2,0,1,12,5,0,0,0,0,0,0,6,200,200,200,0,200,200
410739,0,30,1,2,0,1,12,5,0,0,0,0,0,1,6,200,12,200,0,200,200
410747,0,30,1,2,0,1,10,5,0,0,0,8,0,0,9,0,12,12,0,200,200
410747,0,30,1,2,0,1,10,5,0,0,0,8,0,0,8,0,0,0,0,200,200
410749,0,15,0,0,0,1,7,7,0,0,0,0,11,0,9,0,200,0,0,200,200
410749,1,15,0,0,0,1,7,7,0,0,0,0,11,1,8,1,200,200,200,200,200
410759,0,35,0,0,0,1,12,5,0,0,1,0,0,0,200,200,12,200,200,200,200
410759,0,35,0,0,0,1,12,5,0,0,1,0,0,1,200,0,0,0,0,200,200
410771,0,30,0,0,0,3,7,2,0,0,0,0,0,2,200,200,200,200,200,200,200
410773,0,30,0,0,0,1,10,5,0,0,0,18,0,0,5,0,0,0,0,200,200
410773,0,30,0,0,0,1,10,5,0,0,0,18,0,1,6,200,3,0,0,200,200
410774,0,30,0,0,0,1,7,7,0,200,0,17,200,0,6,0,12,0,0,200,200
410774,1,30,0,0,0,1,7,7,0,200,0,17,200,1,5,0,200,200,200,200,200
410774,1,30,0,0,0,1,7,7,0,200,0,17,200,0,5,0,200,200,200,200,200
410779,0,30,2,2,0,1,0,5,0,0,0,17,0,1,6,200,1,0,0,200,200
410779,0,30,2,2,0,1,0,5,0,0,0,17,0,0,6,0,0,0,0,200,200
410791,0,30,0,0,0,1,7,5,0,0,0,200,200,0,8,0,0,0,0,200,200
410791,1,30,0,0,0,1,7,5,0,0,0,200,200,1,200,200,200,200,200,200,200
410791,1,30,0,0,0,1,7,5,0,0,0,200,200,0,200,200,200,200,200,200,200
410798,0,30,0,0,0,1,10,6,0,0,200,16,200,1,5,0,12,200,0,200,200
410798,0,30,0,0,0,1,10,6,0,0,200,16,200,0,7,200,1,0,0,200,200
410798,0,30,0,0,0,1,10,6,0,0,200,16,200,1,6,200,0,0,0,200,200
410800,0,30,0,0,0,1,12,5,0,0,0,0,0,0,200,200,4,0,0,200,200
410800,0,30,0,0,0,1,12,5,0,0,0,0,0,1,7,0,0,0,0,200,200
410802,0,30,2,2,0,1,14,3,0,0,0,5,0,0,5,0,12,0,0,200,200
410802,0,30,2,2,0,1,14,3,0,0,0,5,0,1,7,0,200,0,0,200,200
410802,0,30,2,2,0,1,14,3,0,0,0,5,0,1,7,0,0,0,0,200,200
410810,0,30,0,0,0,1,0,5,0,0,0,17,0,0,200,200,1,200,200,200,200
410810,0,30,0,0,0,1,0,5,0,0,0,17,0,0,6,0,12,0,0,200,200
410814,0,30,0,0,0,1,11,5,0,0,0,0,0,1,200,200,200,200,200,200,200
410814,0,30,0,0,0,1,11,5,0,0,0,0,0,0,7,0,200,200,200,200,200
410815,0,30,0,0,0,1,10,5,0,0,0,18,200,1,5,200,3,0,0,200,200
410815,0,30,0,0,0,1,10,5,0,0,0,18,200,0,6,200,0,0,0,200,200
410820,0,30,1,2,0,1,14,2,1,0,0,17,11,0,8,0,1,1,0,200,200
410820,0,30,1,2,0,1,14,2,1,0,0,17,11,0,8,0,12,1,0,200,200
410820,1,30,1,2,0,1,14,2,1,0,0,17,11,1,8,0,200,200,200,200,200
410822,0,30,0,0,0,1,0,5,0,0,0,20,0,0,7,0,6,0,0,200,200
410822,0,30,0,0,0,1,0,5,0,0,0,20,0,0,6,0,0,0,0,200,200
410829,0,30,0,0,0,1,10,5,0,0,0,17,21,0,5,7,3,0,0,200,200
410829,0,30,0,0,0,1,10,5,0,0,0,17,21,0,7,7,0,0,0,200,200
410829,1,30,0,0,0,1,10,5,0,0,0,17,21,1,6,7,200,200,200,200,200
410829,1,30,0,0,0,1,10,5,0,0,0,17,21,0,0,5,200,200,200,200,200
410830,0,30,0,0,0,1,7,6,0,0,0,18,200,0,200,200,3,200,200,200,200
410830,1,30,0,0,0,1,7,6,0,0,0,18,200,1,6,200,200,200,200,200,200
410831,0,35,0,0,0,1,0,5,0,0,0,0,0,1,6,0,0,0,0,200,200
410831,0,35,0,0,0,1,0,5,0,0,0,0,0,0,200,200,0,200,200,200,200
410834,0,30,0,0,0,1,14,2,2,0,0,17,200,1,6,1,1,1,0,200,200
410834,0,30,0,0,0,1,14,2,2,0,0,17,200,0,4,0,0,1,0,200,200
410834,1,30,0,0,0,1,14,2,2,0,0,17,200,1,4,0,200,200,200,200,200
410834,1,30,0,0,0,1,14,2,2,0,0,17,200,1,0,5,200,200,200,200,200
410836,0,30,0,0,0,1,14,1,0,0,0,0,0,0,6,0,0,0,0,200,200
410836,0,30,0,0,0,1,14,1,0,0,0,0,0,0,9,0,200,0,0,200,200
410840,1,30,0,0,0,1,3,7,0,0,0,17,200,1,200,200,200,200,200,200,200
410840,0,30,0,0,0,1,3,7,0,0,0,17,200,0,200,200,6,0,0,200,200
410840,0,30,0,0,0,1,3,7,0,0,0,17,200,1,6,0,0,0,0,200,200
410849,0,30,0,0,0,1,12,5,0,0,0,22,200,0,6,0,2,0,0,200,200
410849,0,30,0,0,0,1,12,5,0,0,0,22,200,0,8,0,0,0,0,200,200
410859,0,30,0,0,0,1,0,2,0,0,0,11,11,0,6,0,1,200,0,200,200
410859,0,30,0,0,0,1,0,2,0,0,0,11,11,0,8,0,12,12,0,200,200
410860,0,30,1,2,0,1,14,5,0,0,0,23,22,0,6,200,7,200,200,200,200
410860,0,30,1,2,0,1,14,5,0,0,0,23,22,1,5,200,0,200,0,200,200
410861,0,30,0,0,0,1,10,5,0,0,0,16,0,0,5,200,200,0,0,200,200
410861,0,30,0,0,0,1,10,5,0,0,0,16,0,1,6,200,0,0,0,200,200
410861,1,30,0,0,0,1,10,5,0,0,0,16,0,1,2,200,200,200,200,200,200
410862,0,30,0,0,0,1,7,5,0,0,0,0,0,2,200,200,200,200,200,200,200
410872,1,30,0,0,0,1,10,3,0,0,0,18,200,0,6,0,200,200,200,200,200
410872,0,30,0,0,0,1,10,3,0,0,0,18,200,0,6,200,3,200,0,200,200
410872,0,30,0,0,0,1,10,3,0,0,0,18,200,0,6,0,0,0,0,200,200
410874,0,30,0,0,0,1,12,6,0,0,0,0,0,0,6,200,0,0,0,200,200
410874,0,30,0,0,0,1,12,6,0,0,0,0,0,0,7,200,0,0,0,200,200
410887,0,30,1,2,0,1,8,5,0,0,0,17,17,0,7,0,1,1,0,200,200
410887,4,30,1,2,0,1,8,5,0,0,0,17,17,1,7,7,200,200,0,200,200
410891,0,30,0,0,0,0,12,5,0,0,0,21,0,0,6,0,12,0,0,200,200
410891,0,30,0,0,0,0,12,5,0,0,0,21,0,1,5,0,0,0,0,200,200
410895,0,20,0,0,0,3,12,6,0,0,0,17,25,2,200,200,1,200,200,200,200
410895,0,20,0,0,0,3,12,6,0,0,0,17,25,0,5,0,0,0,0,200,200
410896,0,30,0,0,0,1,7,2,0,0,200,22,0,0,200,200,2,200,200,200,200
410898,0,30,0,0,0,3,7,2,0,0,0,0,0,2,200,200,200,200,200,200,200
410900,0,35,0,0,0,1,7,5,0,0,0,11,0,0,7,200,200,200,0,200,200
410901,0,30,0,0,0,1,0,6,0,200,200,0,0,1,6,0,1,200,200,200,200
410901,0,30,0,0,0,1,0,6,0,200,200,0,0,0,6,0,0,0,200,200,200
410906,0,30,0,0,0,1,7,6,0,0,0,18,200,1,6,0,3,0,0,200,200
410910,0,25,0,0,0,1,7,5,2,0,0,200,200,1,5,0,0,0,0,200,200
410911,0,30,0,0,0,1,10,5,0,0,0,18,200,0,5,0,3,0,0,200,200
410911,0,30,0,0,0,1,10,5,0,0,0,18,200,0,7,0,0,0,0,200,200
410916,0,30,0,0,0,1,7,6,0,0,0,0,0,2,200,200,200,200,200,200,200
410917,0,30,1,2,0,1,10,5,0,0,0,18,200,1,6,200,3,200,200,200,200
410917,0,30,1,2,0,1,10,5,0,0,0,18,200,1,8,0,0,0,0,200,200
410924,0,30,1,200,0,1,12,5,0,200,200,0,0,1,7,0,200,0,0,200,200
410924,0,30,1,200,0,1,12,5,0,200,200,0,0,1,6,0,0,0,0,200,200
410925,0,30,0,0,200,200,7,6,0,200,200,200,200,2,200,200,200,200,200,200,200
410927,0,30,1,2,0,1,10,5,0,0,0,16,200,1,6,0,12,0,0,200,200
410927,0,30,1,2,0,1,10,5,0,0,0,16,200,1,8,0,0,0,0,200,200
410927,1,30,1,2,0,1,10,5,0,0,0,16,200,0,200,0,200,200,200,200,200
410929,0,30,2,200,0,1,10,2,0,0,0,11,3,0,3,0,3,0,0,200,200
410929,0,30,2,200,0,1,10,2,0,0,0,11,3,0,7,0,0,0,0,200,200
410929,1,30,2,200,0,1,10,2,0,0,0,11,3,200,200,0,200,200,200,200,200
410929,1,30,2,200,0,1,10,2,0,0,0,11,3,200,200,0,200,200,200,200,200
410935,0,30,0,0,0,1,11,7,0,0,0,17,200,0,9,0,1,0,0,200,200
410935,0,30,0,0,0,1,11,7,0,0,0,17,200,0,0,0,5,0,0,200,200
410935,1,30,0,0,0,1,11,7,0,0,0,17,200,1,6,0,200,200,200,200,200
410936,0,30,1,2,0,1,0,5,0,200,200,17,17,1,200,200,1,200,200,200,200
410936,0,30,1,2,0,1,0,5,0,200,200,17,17,0,8,0,12,200,0,200,200
410936,1,30,1,2,0,1,0,5,0,200,200,17,17,1,200,0,200,200,200,200,200
410937,0,30,1,2,0,1,10,5,0,200,200,0,0,0,5,200,6,200,200,200,200
410937,0,30,1,2,0,1,10,5,0,200,200,0,0,0,7,0,0,0,0,200,200
410945,0,30,0,0,0,1,2,5,0,0,0,200,200,0,8,0,0,0,0,200,200
410946,0,30,0,0,0,1,12,5,0,0,0,17,17,1,6,0,1,0,0,200,200
410946,0,30,0,0,0,1,12,5,0,0,0,17,17,0,7,200,0,0,0,200,200
410946,1,30,0,0,0,1,12,5,0,0,0,17,17,0,3,0,200,200,200,200,200
410946,1,30,0,0,0,1,12,5,0,0,0,17,17,0,5,0,200,200,200,200,200
410946,1,30,0,0,0,1,12,5,0,0,0,17,17,0,2,0,200,200,200,200,200
410954,0,25,2,0,0,1,0,5,0,0,0,16,17,0,7,0,200,0,0,200,200
410954,0,25,2,0,0,1,0,5,0,0,0,16,17,1,9,0,200,0,0,200,200
410955,0,30,2,2,0,1,10,5,0,0,0,0,0,1,5,200,200,200,200,200,200
410955,0,30,2,2,0,1,10,5,0,0,0,0,0,0,5,0,0,0,0,200,200
410965,0,30,2,2,0,1,0,5,0,0,0,17,200,0,8,200,1,0,0,200,200
410965,0,30,2,2,0,1,0,5,0,0,0,17,200,0,3,0,0,0,0,200,200
410967,0,30,1,2,0,1,12,6,0,0,0,21,200,1,6,0,4,0,0,200,200
410967,0,30,1,2,0,1,12,6,0,0,0,21,200,0,6,0,12,0,0,200,200
410972,0,25,0,200,200,200,12,5,0,200,200,0,0,0,200,0,200,0,0,200,200
410972,0,25,0,200,200,200,12,5,0,200,200,0,0,0,7,0,0,0,0,200,200
410976,0,15,0,0,0,1,7,7,0,0,0,23,0,1,200,200,10,200,200,200,200
410977,0,10,0,0,0,1,0,7,0,0,0,20,200,1,6,200,6,200,200,200,200
410977,0,10,0,0,0,1,0,7,0,0,0,20,200,0,8,200,0,0,0,200,200
410979,0,30,1,2,0,1,14,12,0,0,0,6,200,0,6,200,12,0,0,200,200
410979,0,30,1,2,0,1,14,12,0,0,0,6,200,0,6,200,0,0,0,200,200
410980,0,30,0,0,0,1,10,12,0,0,0,18,200,0,6,0,3,0,0,200,200
410980,0,30,0,0,0,1,10,12,0,0,0,18,200,1,200,200,0,200,200,200,200
410981,0,30,0,0,0,1,7,3,0,0,0,0,200,0,9,0,200,0,0,200,200
410981,1,30,0,0,0,1,7,3,0,0,0,0,200,1,7,0,200,200,200,200,200
410982,0,30,0,0,0,4,7,6,0,0,0,200,200,2,200,200,0,200,200,200,200
410984,0,30,0,0,0,1,14,2,0,0,0,23,200,0,7,0,7,0,1,200,200
410984,0,30,0,0,0,1,14,2,0,0,0,23,200,0,5,0,12,0,0,200,200
410984,1,30,0,0,0,1,14,2,0,0,0,23,200,1,5,0,200,200,200,200,200
410984,1,30,0,0,0,1,14,2,0,0,0,23,200,0,0,5,200,200,200,200,200
410984,1,30,0,0,0,1,14,2,0,0,0,23,200,0,5,0,200,200,200,200,200
410985,0,30,1,2,0,1,14,12,0,0,0,0,0,1,5,200,200,200,0,200,200
410985,0,30,1,2,0,1,14,12,0,0,0,0,0,0,7,200,200,200,0,200,200
410989,0,35,0,0,0,1,10,2,0,0,0,0,0,0,200,200,200,200,200,200,200
410989,0,35,0,0,0,1,10,2,0,0,0,0,0,0,6,0,0,0,0,200,200
410990,0,30,2,2,0,1,9,6,0,200,200,0,0,1,6,0,0,0,0,200,200
410990,5,30,2,2,0,1,9,6,0,200,200,0,0,200,200,200,200,200,5,200,200
410991,0,30,0,0,0,1,0,5,0,0,0,200,0,1,6,0,12,0,0,200,200
410991,0,30,0,0,0,1,0,5,0,0,0,200,0,1,4,0,12,0,0,200,200
410993,0,35,0,0,0,0,10,5,0,0,0,18,200,0,200,200,3,200,200,200,200
410993,0,35,0,0,0,0,10,5,0,0,0,18,200,0,6,0,0,0,0,200,200
410994,0,35,1,2,0,1,10,2,0,0,0,16,200,0,5,0,200,0,0,200,200
410994,0,35,1,2,0,1,10,2,0,0,0,16,200,0,6,0,0,0,0,200,200
410994,0,35,1,2,0,1,10,2,0,0,0,16,200,1,8,0,0,0,0,200,200
410994,1,35,1,2,0,1,10,2,0,0,0,16,200,1,6,0,200,200,200,200,200
410994,1,35,1,2,0,1,10,2,0,0,0,16,200,200,8,0,200,200,200,200,200
411002,0,30,0,0,0,1,12,5,0,0,0,0,0,1,6,0,0,0,0,200,200
411002,0,30,0,0,0,1,12,5,0,0,0,0,0,1,6,200,0,0,0,200,200
411004,0,30,1,2,0,1,10,5,0,0,0,20,200,1,6,0,6,0,0,200,200
411004,0,30,1,2,0,1,10,5,0,0,0,20,200,0,6,0,0,0,0,200,200
411010,0,30,2,2,0,1,10,5,0,0,0,16,11,0,4,200,8,0,0,200,200
411010,0,30,2,2,0,1,10,5,0,0,0,16,11,1,0,200,0,0,0,200,200
411010,0,30,2,2,0,1,10,5,0,0,0,16,11,1,7,200,0,0,0,200,200
411014,0,30,2,2,0,1,10,5,0,0,0,18,16,1,200,200,1,200,200,200,200
411014,0,30,2,2,0,1,10,5,0,0,0,18,16,0,5,0,0,3,0,200,200
411016,0,55,3,2,0,1,12,3,3,0,0,11,200,1,6,0,12,0,0,200,200
411016,0,55,3,2,0,1,12,3,3,0,0,11,200,0,4,0,0,0,0,200,200
411019,0,30,0,0,0,1,7,6,0,0,0,17,200,2,200,200,1,200,200,200,200
411019,1,30,0,0,0,1,7,6,0,0,0,17,200,0,7,0,200,200,200,200,200
411024,0,30,2,0,0,1,0,5,0,0,0,0,200,1,6,200,200,200,200,200,200
411024,0,30,2,0,0,1,0,5,0,0,0,0,200,0,6,0,200,0,200,200,200
411027,0,30,0,0,0,1,0,0,0,0,0,17,200,0,0,0,1,0,0,200,200
411027,0,30,0,0,0,1,0,0,0,0,0,17,200,0,6,0,0,0,0,200,200
411027,1,30,0,0,0,1,0,0,0,0,0,17,200,1,200,0,200,200,200,200,200
411029,0,30,0,0,0,1,7,7,0,0,0,20,20,1,200,200,6,0,0,200,200
411029,1,30,0,0,0,1,7,7,0,0,0,20,20,0,200,200,200,200,200,200,200
411030,0,30,0,0,0,1,7,3,0,0,0,16,7,0,7,200,12,200,7,200,200
411033,0,30,1,2,2,1,12,2,0,0,200,21,200,0,200,200,4,200,200,200,200
411033,0,30,1,2,2,1,12,2,0,0,200,21,200,1,7,200,0,200,200,200,200
411034,0,30,1,2,0,1,0,6,0,200,200,6,0,1,200,200,5,200,200,200,200
411034,0,30,1,2,0,1,0,6,0,200,200,6,0,0,9,0,0,0,0,200,200
411037,0,30,1,2,0,1,0,2,0,0,0,6,0,0,6,0,1,200,0,200,200
411037,0,30,1,2,0,1,0,2,0,0,0,6,0,0,7,0,0,0,0,200,200
411041,0,30,0,0,0,1,0,5,0,0,0,17,17,0,200,200,1,200,200,200,200
411041,0,30,0,0,0,1,0,5,0,0,0,17,17,0,5,200,0,0,0,200,200
411041,1,30,0,0,0,1,0,5,0,0,0,17,17,0,200,200,200,200,200,200,200
411042,0,30,0,0,0,1,7,5,0,0,0,0,0,1,7,200,200,200,0,200,200
411043,0,30,2,2,0,1,10,2,0,0,0,18,0,2,200,200,3,200,200,200,200
411043,0,30,2,2,0,1,10,2,0,0,0,18,0,1,6,0,0,0,0,200,200
411044,0,30,1,2,0,1,14,2,0,0,0,17,11,0,7,0,1,0,0,200,200
411044,0,30,1,2,0,1,14,2,0,0,0,17,11,0,4,0,12,0,0,200,200
411045,0,30,0,0,0,1,0,5,0,0,0,0,0,0,200,0,0,0,0,200,200
411045,0,30,0,0,0,1,0,5,0,0,0,0,0,1,8,0,0,0,0,200,200
411046,0,35,1,2,0,1,14,5,0,0,0,17,23,1,5,0,1,1,0,200,200
411046,0,35,1,2,0,1,14,5,0,0,0,17,23,1,9,0,0,1,0,200,200
411048,0,35,0,0,0,1,8,5,0,0,0,18,200,0,200,200,3,200,200,200,200
411048,4,35,0,0,0,1,8,5,0,0,0,18,200,0,5,7,0,0,0,200,200
411051,0,30,1,2,0,1,12,5,0,0,0,22,21,1,200,200,2,200,200,200,200
411051,0,30,1,2,0,1,12,5,0,0,0,22,21,1,6,0,0,0,0,200,200
411051,1,30,1,2,0,1,12,5,0,0,0,22,21,0,200,200,200,200,200,200,200
411051,1,30,1,2,0,1,12,5,0,0,0,22,21,2,200,200,200,200,200,200,200
411061,0,30,0,0,0,1,7,2,0,0,0,27,200,1,6,0,12,0,0,200,200
411064,0,30,0,0,0,1,12,6,0,200,200,21,21,0,5,0,4,200,0,200,200
411064,0,30,0,0,0,1,12,6,0,200,200,21,21,0,6,0,12,200,0,200,200
411064,1,30,0,0,0,1,12,6,0,200,200,21,21,0,4,0,200,200,200,200,200
411064,1,30,0,0,0,1,12,6,0,200,200,21,21,0,200,0,200,200,200,200,200
411065,0,30,2,2,0,0,12,5,0,0,0,200,200,1,200,200,0,200,200,200,200
411065,0,30,2,2,0,0,12,5,0,0,0,200,200,1,5,0,0,0,0,200,200
411065,1,30,2,2,0,0,12,5,0,0,0,200,200,1,200,200,200,200,200,200,200
411065,1,30,2,2,0,0,12,5,0,0,0,200,200,1,200,200,200,200,200,200,200
411066,0,40,1,2,0,1,14,2,0,0,0,0,0,0,200,200,200,200,200,200,200
411066,0,40,1,2,0,1,14,2,0,0,0,0,0,0,6,0,0,0,0,200,200
411077,0,30,0,0,0,1,7,6,0,0,0,14,0,1,200,200,12,200,200,200,200
411078,0,20,2,2,0,1,10,6,0,0,0,5,200,0,200,200,12,200,200,200,200
411078,0,20,2,2,0,1,10,6,0,0,0,5,200,0,5,200,0,0,0,200,200
411080,0,15,0,0,0,1,10,7,0,0,200,18,0,1,200,200,3,200,200,200,200
411080,0,15,0,0,0,1,10,7,0,0,200,18,0,1,7,0,0,0,0,200,200
411080,1,15,0,0,0,1,10,7,0,0,200,18,0,0,8,0,200,200,200,200,200
411081,0,35,0,0,0,1,10,2,0,0,0,0,0,0,4,0,1,0,0,200,200
411081,0,35,0,0,0,1,10,2,0,0,0,0,0,0,7,0,0,0,0,200,200
411086,0,30,2,2,0,1,14,5,0,0,0,17,200,0,8,0,1,0,0,200,200
411086,0,30,2,2,0,1,14,5,0,0,0,17,200,1,9,0,0,0,0,200,200
411086,1,30,2,2,0,1,14,5,0,0,0,17,200,0,9,0,200,200,200,200,200
411087,0,30,2,2,0,1,9,5,0,0,0,17,0,0,6,0,1,0,0,200,200
411087,5,30,2,2,0,1,9,5,0,0,0,17,0,1,6,7,12,12,7,200,200
411090,0,30,200,200,0,1,10,5,0,200,200,18,16,1,6,200,3,200,200,200,200
411090,0,30,200,200,0,1,10,5,0,200,200,18,16,0,6,200,0,200,200,200,200
411090,0,30,200,200,0,1,10,5,0,200,200,18,16,0,5,200,0,200,200,200,200
411092,0,30,0,0,0,1,10,5,0,0,0,18,200,0,200,0,3,0,0,200,200
411092,0,30,0,0,0,1,10,5,0,0,0,18,200,1,5,0,0,0,0,200,200
411093,0,30,0,0,0,1,14,3,0,0,0,5,200,2,200,200,7,200,200,200,200
411093,0,30,0,0,0,1,14,3,0,0,0,5,200,1,7,0,0,0,0,200,200
411093,1,30,0,0,0,1,14,3,0,0,0,5,200,1,8,0,200,200,200,200,200
411096,0,10,0,0,0,1,11,7,0,0,0,0,11,0,200,0,6,200,0,200,200
411096,0,10,0,0,0,1,11,7,0,0,0,0,11,1,7,0,0,0,0,200,200
411098,0,30,0,0,0,1,2,2,0,0,0,21,0,0,5,1,200,0,0,200,200
411102,0,30,1,2,0,1,10,3,0,0,0,18,200,0,7,0,3,200,0,200,200
411102,0,30,1,2,0,1,10,3,0,0,0,18,200,1,6,0,3,200,0,200,200
411104,0,30,0,0,0,1,10,5,0,0,200,18,200,1,6,200,3,200,200,200,200
411104,0,30,0,0,0,1,10,5,0,0,200,18,200,1,6,200,0,200,200,200,200
411113,0,25,1,2,0,1,10,5,0,0,0,0,0,1,4,0,200,0,0,200,200
411113,0,25,1,2,0,1,10,5,0,0,0,0,0,0,7,0,0,0,0,200,200
411113,1,25,1,2,0,1,10,5,0,0,0,0,0,1,200,0,200,200,200,200,200
411114,0,30,1,2,0,1,12,2,0,0,0,0,0,1,200,200,12,200,200,200,200
411114,0,30,1,2,0,1,12,2,0,0,0,0,0,1,7,0,0,0,0,200,200
411125,0,30,2,0,0,1,12,5,0,0,200,17,200,0,5,200,1,200,0,200,200
411125,0,30,2,0,0,1,12,5,0,0,200,17,200,0,5,200,0,200,0,200,200
411130,0,15,0,0,0,1,7,7,0,0,0,0,0,2,200,200,200,200,200,200,200
411133,0,30,2,0,0,1,0,5,0,0,0,17,200,0,8,0,1,0,0,200,200
411133,0,30,2,0,0,1,0,5,0,0,0,17,200,0,9,0,0,0,0,200,200
411133,1,30,2,0,0,1,0,5,0,0,0,17,200,1,200,0,200,200,200,200,200
411134,0,20,2,2,0,1,7,5,0,0,0,32,0,1,6,0,1,0,5,0.12,200
411134,1,20,2,2,0,1,7,5,0,0,0,32,0,1,200,5,200,200,200,200,200
411134,1,20,2,2,0,1,7,5,0,0,0,32,0,1,200,5,200,200,200,200,200
411134,1,20,2,2,0,1,7,5,0,0,0,32,0,0,6,0,200,200,200,200,200
411136,0,30,1,2,0,1,10,5,0,0,0,0,0,1,200,200,200,200,200,200,200
411136,0,30,1,2,0,1,10,5,0,0,0,0,0,1,6,200,200,200,0,200,200
411138,0,30,0,0,0,1,10,2,0,0,0,0,0,0,6,0,3,0,0,200,200
411138,0,30,0,0,0,1,10,2,0,0,0,0,0,0,6,0,0,0,0,200,200
411141,0,30,2,2,0,1,0,12,0,0,0,5,11,0,5,200,5,0,0,200,200
411141,0,30,2,2,0,1,0,12,0,0,0,5,11,1,6,0,0,0,0,200,200
411141,1,30,2,2,0,1,0,12,0,0,0,5,11,1,3,0,200,200,200,200,200
411142,0,30,1,2,0,1,9,5,0,0,0,6,16,0,200,200,5,200,200,200,200
411142,5,30,1,2,0,1,9,5,0,0,0,6,16,1,7,0,0,0,0,200,200
411143,0,30,1,2,0,1,10,5,0,200,200,0,0,1,6,0,0,0,0,200,200
411143,0,30,1,2,0,1,10,5,0,200,200,0,0,1,6,0,0,0,0,200,200
411143,1,30,1,2,0,1,10,5,0,200,200,0,0,1,200,0,200,200,200,200,200
411143,1,30,1,2,0,1,10,5,0,200,200,0,0,1,200,0,200,200,200,200,200
411143,1,30,1,2,0,1,10,5,0,200,200,0,0,1,200,0,200,200,200,200,200
411143,1,30,1,2,0,1,10,5,0,200,200,0,0,1,200,0,200,200,200,200,200
411146,0,30,0,0,0,1,14,5,0,0,0,200,200,0,5,7,0,0,0,200,200
411146,0,30,0,0,0,1,14,5,0,0,0,200,200,1,5,0,0,0,0,200,200
411146,1,30,0,0,0,1,14,5,0,0,0,200,200,1,200,5,200,200,200,200,200
411147,0,30,2,2,0,1,0,2,2,0,0,0,200,1,5,200,1,200,0,200,200
411147,0,30,2,2,0,1,0,2,2,0,0,0,200,1,6,200,0,200,0,200,200
411149,1,10,0,0,0,2,5,12,0,0,12,200,200,0,5,200,200,200,200,200,200
411150,0,30,1,2,0,1,10,5,0,0,0,18,200,0,6,0,3,0,0,200,200
411150,0,30,1,2,0,1,10,5,0,0,0,18,200,0,6,0,0,0,0,200,200
411156,0,35,1,2,2,1,14,1,0,0,0,17,200,0,5,0,1,0,0,200,200
411156,0,35,1,2,2,1,14,1,0,0,0,17,200,1,6,0,0,0,0,200,200
411157,0,30,2,0,0,1,0,2,0,0,0,5,16,0,5,200,200,200,0,200,200
411157,0,30,2,0,0,1,0,2,0,0,0,5,16,1,8,200,200,200,0,200,200
411157,1,30,2,0,0,1,0,2,0,0,0,5,16,0,6,200,200,200,200,200,200
411158,0,30,0,0,0,1,14,5,0,0,0,17,16,0,6,200,7,0,0,200,200
411158,0,30,0,0,0,1,14,5,0,0,0,17,16,0,5,200,0,0,0,200,200
411164,0,30,0,0,0,1,14,5,0,0,0,17,23,0,6,200,7,0,0,200,200
411164,0,30,0,0,0,1,14,5,0,0,0,17,23,1,4,200,0,0,0,200,200
411164,1,30,0,0,0,1,14,5,0,0,0,17,23,0,5,200,200,200,200,200,200
411167,0,35,0,0,0,1,7,7,0,0,0,200,200,1,5,200,200,200,0,200,200
411169,0,30,0,0,0,1,12,5,0,0,0,22,200,2,200,200,2,200,200,200,200
411169,0,30,0,0,0,1,12,5,0,0,0,22,200,1,6,0,0,0,0,200,200
411173,0,30,1,2,0,1,10,6,0,0,0,18,200,1,6,0,3,0,0,200,200
411173,0,30,1,2,0,1,10,6,0,0,0,18,200,0,6,0,4,0,0,200,200
411173,0,30,1,2,0,1,10,6,0,0,0,18,200,1,4,0,0,0,0,200,200
411173,1,30,1,2,0,1,10,6,0,0,0,18,200,1,6,0,200,200,200,200,200
411173,1,30,1,2,0,1,10,6,0,0,0,18,200,1,3,0,200,200,200,200,200
